,symbol,correlation,pvalue
4939,GTPBP2,0.257142857,0.658333333
4940,RNASEH2A,0.257142857,0.658333333
4941,PRUNE2,0.257142857,0.658333333
4942,HOOK3,1,0.002777778
4943,ANKDD1A,1,0.002777778
4944,SUGCT,0.257142857,0.658333333
4945,ZFP36,1,0.002777778
4946,CRX,1,0.002777778
4947,LCE2B,1,0.002777778
4948,COX7A2,0.257142857,0.658333333
4949,GDI2,0.257142857,0.658333333
4950,KRTCAP2,1,0.002777778
4951,MAP1LC3B,0.257142857,0.658333333
4952,SIGLEC8,1,0.002777778
4953,CERCAM,1,0.002777778
4954,PHAX,1,0.002777778
4955,CYP4Z2P,0.257142857,0.658333333
4956,CC2D2A,1,0.002777778
4957,ERCC6L,0.257142857,0.658333333
4958,OR7G2,1,0.002777778
4959,MCF2L,1,0.002777778
4960,CLN6,0.257142857,0.658333333
4961,SCAP,1,0.002777778
4962,IRAG2,0.257142857,0.658333333
4963,SLCO1C1,0.257142857,0.658333333
4964,ALG14,0.257142857,0.658333333
4965,MGAT2,0.257142857,0.658333333
4966,CPSF4,1,0.002777778
4967,IDH3A,0.257142857,0.658333333
4968,CCDC77,1,0.002777778
4969,CAMKV,0.257142857,0.658333333
4970,NAPRT,1,0.002777778
4971,ZSCAN18,0.257142857,0.658333333
4972,ARHGEF26,1,0.002777778
4973,ZNF317,1,0.002777778
4974,LGALS12,0.257142857,0.658333333
4975,LONRF1,0.257142857,0.658333333
4976,LRP3,1,0.002777778
4977,OTOGL,1,0.002777778
4978,ABI1,0.257142857,0.658333333
4979,SLC2A1,1,0.002777778
4980,VNN1,0.257142857,0.658333333
4981,RPL11,1,0.002777778
4982,ZIM3,1,0.002777778
4983,ASB1,1,0.002777778
4984,MGME1,1,0.002777778
4985,DEFB123,0.257142857,0.658333333
4986,MESD,0.257142857,0.658333333
4987,ZNF512B,1,0.002777778
4988,MAP1LC3A,0.257142857,0.658333333
4989,SERP2,0.257142857,0.658333333
4990,LINC00324,1,0.002777778
4991,YAE1,0.257142857,0.658333333
4992,MPHOSPH10,1,0.002777778
4993,SPN,0.257142857,0.658333333
4994,FBXO11,0.257142857,0.658333333
4995,TOX4,0.257142857,0.658333333
4996,DHX38,1,0.002777778
4997,KLK15,0.257142857,0.658333333
4998,BMP3,1,0.002777778
4999,MIR223,1,0.002777778
5000,COX18,1,0.002777778
5001,ATP12A,1,0.002777778
5002,SDHD,0.257142857,0.658333333
5003,RBM24,0.257142857,0.658333333
5004,SMIM5,1,0.002777778
5005,SVIL,1,0.002777778
5006,TUFT1,0.257142857,0.658333333
5007,GMFG,1,0.002777778
5008,JKAMP,0.257142857,0.658333333
5009,LHFPL5,0.257142857,0.658333333
5010,SCARNA2,1,0.002777778
5011,CDK2,1,0.002777778
5012,PIN1P1,1,0.002777778
5013,AIRE,1,0.002777778
5014,CIC,1,0.002777778
5015,SIGLEC11,1,0.002777778
5016,TRAF3IP1,1,0.002777778
5017,UBA5,0.257142857,0.658333333
5018,ME2,0.257142857,0.658333333
5019,MAP3K21,0.257142857,0.658333333
5020,SERTAD1,1,0.002777778
5021,UBE2S,0.257142857,0.658333333
5022,GOLGA2,1,0.002777778
5023,LRIT1,0.257142857,0.658333333
5024,GPR78,1,0.002777778
5025,RBPJL,0.257142857,0.658333333
5026,SNORA70C,1,0.002777778
5027,RCC1L,1,0.002777778
5028,HDAC10,0.257142857,0.658333333
5029,NANOS2,0.257142857,0.658333333
5030,FICD,1,0.002777778
5031,SIAE,0.257142857,0.658333333
5032,RCN2,0.257142857,0.658333333
5033,RMND1,0.257142857,0.658333333
5034,SLC26A8,0.257142857,0.658333333
5035,PPP2R5B,0.257142857,0.658333333
5036,TMEM102,0.257142857,0.658333333
5037,TRIM68,1,0.002777778
5038,SCARNA22,1,0.002777778
5039,GLTPD2,0.257142857,0.658333333
5040,NCSTN,1,0.002777778
5041,NCKAP1,0.257142857,0.658333333
5042,ZNF827,1,0.002777778
5043,ESRRG,0.257142857,0.658333333
5044,AP5M1,0.257142857,0.658333333
5045,STK11,1,0.002777778
5046,RANBP6,0.257142857,0.658333333
5047,RPAIN,0.257142857,0.658333333
5048,CEP85L,1,0.002777778
5049,MMADHC,0.257142857,0.658333333
5050,ABTB1,1,0.002777778
5051,STXBP4,1,0.002777778
5052,GPR107,0.257142857,0.658333333
5053,DYNC1LI1,0.257142857,0.658333333
5054,OAS1,0.257142857,0.658333333
5055,DHX32,1,0.002777778
5056,MTX3,0.257142857,0.658333333
5057,MSLNL,1,0.002777778
5058,AKIP1,1,0.002777778
5059,CCL28,1,0.002777778
5060,RANBP3L,1,0.002777778
5061,SPRNP1,0.257142857,0.658333333
5062,SRP54,0.257142857,0.658333333
5063,CASQ1,0.257142857,0.658333333
5064,GDAP2,1,0.002777778
5065,BSG,0.257142857,0.658333333
5066,NCKAP1L,1,0.002777778
5067,AP2S1,0.257142857,0.658333333
5068,CYP39A1,1,0.002777778
5069,GLRX3,0.257142857,0.658333333
5070,EREG,1,0.002777778
5071,MACF1,1,0.002777778
5072,KAT5,1,0.002777778
5073,JUP,1,0.002777778
5074,TENT5C,1,0.002777778
5075,GNAQ,0.257142857,0.658333333
5076,NBPF22P,1,0.002777778
5077,TREML2,1,0.002777778
5078,PAF1,1,0.002777778
5079,DERL1,0.257142857,0.658333333
5080,LTBP1,0.257142857,0.658333333
5081,TTC14,1,0.002777778
5082,HOXB5,1,0.002777778
5083,H2AZ1,0.257142857,0.658333333
5084,ZBTB18,0.257142857,0.658333333
5085,IFT43,1,0.002777778
5086,ANGPT2,1,0.002777778
5087,PHLPP1,1,0.002777778
5088,BPGM,0.257142857,0.658333333
5089,LINC02210,1,0.002777778
5090,EPCAM,0.257142857,0.658333333
5091,SSX2IP,0.257142857,0.658333333
5092,MRPS34,1,0.002777778
5093,PRICKLE3,0.257142857,0.658333333
5094,ZNF667,0.257142857,0.658333333
5095,MTARC2,0.257142857,0.658333333
5096,SLC6A3,1,0.002777778
5097,SLC38A3,1,0.002777778
5098,FAM118A,1,0.002777778
5099,HGD,1,0.002777778
5100,SMOC1,1,0.002777778
5101,PIP4K2B,0.257142857,0.658333333
5102,KCNQ2,1,0.002777778
5103,CSTF3,0.257142857,0.658333333
5104,LINC02843,1,0.002777778
5105,TUBGCP6,1,0.002777778
5106,CD163L1,0.257142857,0.658333333
5107,PTGER3,1,0.002777778
5108,FAM25A,1,0.002777778
5109,OR56B4,0.257142857,0.658333333
5110,FAM104B,1,0.002777778
5111,SIT1,0.257142857,0.658333333
5112,ACOT13,0.257142857,0.658333333
5113,IKZF3,1,0.002777778
5114,NAGS,1,0.002777778
5115,ZKSCAN5,1,0.002777778
5116,LLCFC1,0.257142857,0.658333333
5117,POMK,0.257142857,0.658333333
5118,UBE2B,0.257142857,0.658333333
5119,KCTD16,0.257142857,0.658333333
5120,NFKBIL1,1,0.002777778
5121,GFRA3,0.257142857,0.658333333
5122,RPS6KL1,0.257142857,0.658333333
5123,CES5A,0.257142857,0.658333333
5124,SHC1,1,0.002777778
5125,TEX41,0.257142857,0.658333333
5126,KRTAP3-1,0.257142857,0.658333333
5127,COQ10B,0.257142857,0.658333333
5128,SSB,0.257142857,0.658333333
5129,H2AX,1,0.002777778
5130,CLPSL2,0.257142857,0.658333333
5131,TSG101,0.257142857,0.658333333
5132,IGFBP5,1,0.002777778
5133,MRPL45,0.257142857,0.658333333
5134,SLC29A4,1,0.002777778
5135,TATDN2,1,0.002777778
5136,SNTG1,0.257142857,0.658333333
5137,MPHOSPH10P1,1,0.002777778
5138,EIF2B3,0.257142857,0.658333333
5139,DDX56,1,0.002777778
5140,SMIM29,0.257142857,0.658333333
5141,TMCC2,1,0.002777778
5142,ATRIP,1,0.002777778
5143,ID1,1,0.002777778
5144,TMPRSS12,1,0.002777778
5145,CHMP2B,0.257142857,0.658333333
5146,RUNX1,1,0.002777778
5147,CSRNP2,0.257142857,0.658333333
5148,LTA,1,0.002777778
5149,IQSEC3,1,0.002777778
5150,API5,0.257142857,0.658333333
5151,PLCG2,1,0.002777778
5152,HLA-E,1,0.002777778
5153,NKX6-2,1,0.002777778
5154,TSPAN17,1,0.002777778
5155,TAB3,1,0.002777778
5156,LURAP1L,0.257142857,0.658333333
5157,DUSP14,0.257142857,0.658333333
5158,SOAT2,1,0.002777778
5159,CRYZL2P,1,0.002777778
5160,DLX4,0.257142857,0.658333333
5161,RANBP2,0.257142857,0.658333333
5162,TYRP1,0.257142857,0.658333333
5163,KIAA0232,0.257142857,0.658333333
5164,PDC,1,0.002777778
5165,ABCD4,0.257142857,0.658333333
5166,CIRBP-AS1,0.257142857,0.658333333
5167,SSX3,1,0.002777778
5168,FCAR,1,0.002777778
5169,PRPS2,0.257142857,0.658333333
5170,CTAG2,0.257142857,0.658333333
5171,ARHGEF39,1,0.002777778
5172,FNDC10,0.257142857,0.658333333
5173,PABPC1,1,0.002777778
5174,CHFR,1,0.002777778
5175,TPO,0.257142857,0.658333333
5176,LCN1,1,0.002777778
5177,SNORA58,1,0.002777778
5178,EPS8L1,1,0.002777778
5179,P2RX3,0.257142857,0.658333333
5180,LMOD3,1,0.002777778
5181,CASP8,1,0.002777778
5182,GDPD5,1,0.002777778
5183,ERC1,1,0.002777778
5184,FGFRL1,1,0.002777778
5185,LAMP1,1,0.002777778
5186,PROK2,1,0.002777778
5187,TTC7A,1,0.002777778
5188,PAQR4,1,0.002777778
5189,CENPE,0.257142857,0.658333333
5190,BECN1,0.257142857,0.658333333
5191,PSG6,0.257142857,0.658333333
5192,SALL1,0.257142857,0.658333333
5193,LYRM9,0.257142857,0.658333333
5194,NPFFR1,0.257142857,0.658333333
5195,STRBP,0.257142857,0.658333333
5196,NTM,0.257142857,0.658333333
5197,EFHD1,1,0.002777778
5198,CLEC1A,1,0.002777778
5199,PCGF2,1,0.002777778
5200,FHL1,0.257142857,0.658333333
5201,C9orf40,0.257142857,0.658333333
5202,PCGF1,0.257142857,0.658333333
5203,ZNF14,1,0.002777778
5204,FAT1,1,0.002777778
5205,EXOSC3,0.257142857,0.658333333
5206,MYO5B,0.257142857,0.658333333
5207,POGLUT3,1,0.002777778
5208,LMO3,0.257142857,0.658333333
5209,BVES,1,0.002777778
5210,KBTBD7,0.257142857,0.658333333
5211,ARID5A,0.257142857,0.658333333
5212,SIGLEC16,1,0.002777778
5213,MSMO1,0.257142857,0.658333333
5214,LOC100289495,0.257142857,0.658333333
5215,H1-3,1,0.002777778
5216,HES1,1,0.002777778
5217,ANXA2P1,1,0.002777778
5218,FBXO9,1,0.002777778
5219,SRSF4,1,0.002777778
5220,ZNF85,0.257142857,0.658333333
5221,YARS1,0.257142857,0.658333333
5222,CD300LG,0.257142857,0.658333333
5223,KDM6A,1,0.002777778
5224,CEMIP2,1,0.002777778
5225,SLC39A13,1,0.002777778
5226,ZBTB34,1,0.002777778
5227,BRD4,1,0.002777778
5228,TTC39C,1,0.002777778
5229,EXOC2,0.257142857,0.658333333
5230,RIMKLA,0.257142857,0.658333333
5231,MED4,0.257142857,0.658333333
5232,EYA2,1,0.002777778
5233,SPTLC3,0.257142857,0.658333333
5234,C1RL-AS1,1,0.002777778
5235,CLLU1-AS1,1,0.002777778
5236,ADCY10,1,0.002777778
5237,DGKA,0.257142857,0.658333333
5238,TTC33,0.257142857,0.658333333
5239,DMTN,0.257142857,0.658333333
5240,STRA6,0.257142857,0.658333333
5241,TOR3A,1,0.002777778
5242,ZNF212,1,0.002777778
5243,RPRD1B,0.257142857,0.658333333
5244,DUT,1,0.002777778
5245,LOC100288069,1,0.002777778
5246,JADE2,1,0.002777778
5247,SNU13,0.257142857,0.658333333
5248,DNAJB8,1,0.002777778
5249,DRAIC,0.257142857,0.658333333
5250,LINC00477,1,0.002777778
5251,RELT,1,0.002777778
5252,VIT,0.257142857,0.658333333
5253,SLC19A2,1,0.002777778
5254,LCMT2,0.257142857,0.658333333
5255,CCDC183-AS1,1,0.002777778
5256,OSCP1,0.257142857,0.658333333
5257,IFIT1B,0.257142857,0.658333333
5258,SLC11A1,1,0.002777778
5259,SERPING1,1,0.002777778
5260,ANKFY1,1,0.002777778
5261,ITGBL1,1,0.002777778
5262,GABRD,0.257142857,0.658333333
5263,C9orf72,0.257142857,0.658333333
5264,SREBF2,1,0.002777778
5265,CADPS2,0.257142857,0.658333333
5266,NR1I2,1,0.002777778
5267,TAPT1-AS1,1,0.002777778
5268,YJU2B,1,0.002777778
5269,DLGAP1-AS1,1,0.002777778
5270,NPHP3-AS1,1,0.002777778
5271,C10orf88,0.257142857,0.658333333
5272,CFD,1,0.002777778
5273,SLIT3,0.257142857,0.658333333
5274,ZNF655,1,0.002777778
5275,LOC338963,1,0.002777778
5276,LL22NC03-63E9.3,0.257142857,0.658333333
5277,PRICKLE2,0.257142857,0.658333333
5278,NOSTRIN,1,0.002777778
5279,UNC13B,1,0.002777778
5280,CAMK1,0.257142857,0.658333333
5281,RFNG,1,0.002777778
5282,TARDBPP3,1,0.002777778
5283,PIP4K2C,0.257142857,0.658333333
5284,DENND2D,1,0.002777778
5285,TMEM60,0.257142857,0.658333333
5286,KIR2DS4,1,0.002777778
5287,SATL1,0.257142857,0.658333333
5288,MXRA5,1,0.002777778
5289,GDF5-AS1,1,0.002777778
5290,MIER1,1,0.002777778
5291,MPV17L2,0.257142857,0.658333333
5292,PGM5,1,0.002777778
5293,AIDA,1,0.002777778
5294,FKRP,1,0.002777778
5295,ITM2B,0.257142857,0.658333333
5296,PUM2,0.257142857,0.658333333
5297,KLK4,0.257142857,0.658333333
5298,LOC392364,0.257142857,0.658333333
5299,SMPX,0.257142857,0.658333333
5300,CCDC63,0.257142857,0.658333333
5301,KDM8,0.257142857,0.658333333
5302,AIFM2,1,0.002777778
5303,AACS,0.257142857,0.658333333
5304,MUS81,1,0.002777778
5305,FARSA,0.257142857,0.658333333
5306,ETV3L,0.257142857,0.658333333
5307,LZTS2,1,0.002777778
5308,ADGRE5,1,0.002777778
5309,CREBBP,1,0.002777778
5310,STK24,0.257142857,0.658333333
5311,EEF1G,1,0.002777778
5312,STAB1,1,0.002777778
5313,FMN2,0.257142857,0.658333333
5314,LTO1,1,0.002777778
5315,HPN,1,0.002777778
5316,TET1,0.257142857,0.658333333
5317,MEDAG,0.257142857,0.658333333
5318,IZUMO4,1,0.002777778
5319,WAS,1,0.002777778
5320,FIP1L1,1,0.002777778
5321,TOX3,0.257142857,0.658333333
5322,MYL6,1,0.002777778
5323,AGPAT2,1,0.002777778
5324,PLCXD1,1,0.002777778
5325,SLC17A5,1,0.002777778
5326,ZNF267,1,0.002777778
5327,PHF23,1,0.002777778
5328,KNL1,0.257142857,0.658333333
5329,GABRE,1,0.002777778
5330,IRF4,1,0.002777778
5331,SLC30A4,1,0.002777778
5332,TPRG1L,0.257142857,0.658333333
5333,KIAA0319,0.257142857,0.658333333
5334,CNIH1,0.257142857,0.658333333
5335,PDPR,1,0.002777778
5336,RAB3IP,1,0.002777778
5337,PPP1R37,1,0.002777778
5338,GOLM1,1,0.002777778
5339,SNORD139,0.257142857,0.658333333
5340,SH2D1B,0.257142857,0.658333333
5341,ROBO3,1,0.002777778
5342,TRIP13,0.257142857,0.658333333
5343,DNAI4,1,0.002777778
5344,NPHP3,0.257142857,0.658333333
5345,SLC17A7,0.257142857,0.658333333
5346,R3HCC1,1,0.002777778
5347,SHROOM4,1,0.002777778
5348,TXNIP,1,0.002777778
5349,SLC47A2,1,0.002777778
5350,HDGFL3,0.257142857,0.658333333
5351,TFEC,1,0.002777778
5352,DNAAF2,0.257142857,0.658333333
5353,PRR15L,1,0.002777778
5354,PXDN,1,0.002777778
5355,KNCN,1,0.002777778
5356,KRT75,0.257142857,0.658333333
5357,STOML2,0.257142857,0.658333333
5358,RHOF,0.257142857,0.658333333
5359,KNSTRN,0.257142857,0.658333333
5360,RBMS2,1,0.002777778
5361,ADH1B,1,0.002777778
5362,MAPK7,1,0.002777778
5363,CNTRL,1,0.002777778
5364,PTCD2,0.257142857,0.658333333
5365,S100Z,1,0.002777778
5366,GLIPR2,1,0.002777778
5367,EIF4E2,0.257142857,0.658333333
5368,HSP90AB2P,1,0.002777778
5369,CD84,1,0.002777778
5370,SYPL2,1,0.002777778
5371,OR2T33,1,0.002777778
5372,ARMT1,0.257142857,0.658333333
5373,ABCE1,0.257142857,0.658333333
5374,RELL2,0.257142857,0.658333333
5375,SS18,1,0.002777778
5376,KIN,0.257142857,0.658333333
5377,DPY19L1,0.257142857,0.658333333
5378,CIB2,1,0.002777778
5379,PSORS1C1,0.257142857,0.658333333
5380,PAFAH1B2,0.257142857,0.658333333
5381,CATSPER3,1,0.002777778
5382,SLC22A18,0.257142857,0.658333333
5383,PAGE5,1,0.002777778
5384,EPB41L4B,0.257142857,0.658333333
5385,THOC3,0.257142857,0.658333333
5386,MFSD4A,0.257142857,0.658333333
5387,NLRP10,0.257142857,0.658333333
5388,TEX14,1,0.002777778
5389,RBBP5,0.257142857,0.658333333
5390,LINC01881,1,0.002777778
5391,ICAM1,1,0.002777778
5392,CST9,0.257142857,0.658333333
5393,RAE1,0.257142857,0.658333333
5394,NAE1,0.257142857,0.658333333
5395,CLTCL1,1,0.002777778
5396,GPIHBP1,1,0.002777778
5397,KIF26A,1,0.002777778
5398,SOD3,0.257142857,0.658333333
5399,TBP,0.257142857,0.658333333
5400,PBXIP1,1,0.002777778
5401,NAA15,0.257142857,0.658333333
5402,SPOCK2,0.257142857,0.658333333
5403,GRK6,0.257142857,0.658333333
5404,PIK3C2B,1,0.002777778
5405,MED13L,1,0.002777778
5406,TAF11,0.257142857,0.658333333
5407,SCGN,0.257142857,0.658333333
5408,SH3BP4,1,0.002777778
5409,POF1B,1,0.002777778
5410,FAAP24,0.257142857,0.658333333
5411,FOSL1,0.257142857,0.658333333
5412,CXXC1,1,0.002777778
5413,IFNAR1,1,0.002777778
5414,RBM12B,1,0.002777778
5415,ANAPC15,0.257142857,0.658333333
5416,MB21D2,0.257142857,0.658333333
5417,ANKRD53,0.257142857,0.658333333
5418,PLEKHG1,1,0.002777778
5419,LOC100134368,1,0.002777778
5420,OR2A14,0.257142857,0.658333333
5421,TSTD1,0.257142857,0.658333333
5422,ARMC8,0.257142857,0.658333333
5423,CFDP1,0.257142857,0.658333333
5424,TTC32,1,0.002777778
5425,MCM6,0.257142857,0.658333333
5426,PDIA4,1,0.002777778
5427,BMP8B,1,0.002777778
5428,LRRC2,0.257142857,0.658333333
5429,NMU,0.257142857,0.658333333
5430,YRDC,1,0.002777778
5431,DNAJC24,0.257142857,0.658333333
5432,FGF5,0.257142857,0.658333333
5433,DLG1,1,0.002777778
5434,CIART,0.257142857,0.658333333
5435,C9orf43,1,0.002777778
5436,OGA,0.257142857,0.658333333
5437,AMZ2P1,0.257142857,0.658333333
5438,REC8,1,0.002777778
5439,KCNJ2,1,0.002777778
5440,DBN1,1,0.002777778
5441,SLC8A3,0.257142857,0.658333333
5442,ABRAXAS2,0.257142857,0.658333333
5443,PIFO,1,0.002777778
5444,ABHD17C,1,0.002777778
5445,B3GALNT2,1,0.002777778
5446,TTBK1,0.257142857,0.658333333
5447,ASB16,0.257142857,0.658333333
5448,MBD1,0.257142857,0.658333333
5449,GABPB1,1,0.002777778
5450,SNORA8,0.257142857,0.658333333
5451,MAEA,0.257142857,0.658333333
5452,KDSR,1,0.002777778
5453,RAB11FIP4,1,0.002777778
5454,NRBF2,0.257142857,0.658333333
5455,B4GALT1,1,0.002777778
5456,SHCBP1,1,0.002777778
5457,UBAP2,0.257142857,0.658333333
5458,SMIM15,1,0.002777778
5459,TAL2,1,0.002777778
5460,SCRN2,1,0.002777778
5461,CHRM3,0.257142857,0.658333333
5462,MYBBP1A,0.257142857,0.658333333
5463,TAAR3P,1,0.002777778
5464,CDS2,0.257142857,0.658333333
5465,NNAT,0.257142857,0.658333333
5466,STAC3,1,0.002777778
5467,UQCC1,0.257142857,0.658333333
5468,ZGPAT,1,0.002777778
5469,UBB,0.257142857,0.658333333
5470,PRICKLE1,0.257142857,0.658333333
5471,PLXNB3,0.257142857,0.658333333
5472,CDC20,1,0.002777778
5473,MRPL35,1,0.002777778
5474,MOSPD2,1,0.002777778
5475,CHRD,0.257142857,0.658333333
5476,KLF7,1,0.002777778
5477,PPBP,1,0.002777778
5478,C20orf202,0.257142857,0.658333333
5479,KRTAP4-12,0.257142857,0.658333333
5480,GATA2,1,0.002777778
5481,ABCC1,0.257142857,0.658333333
5482,KDR,0.257142857,0.658333333
5483,GALT,1,0.002777778
5484,WASF2,1,0.002777778
5485,RAB23,1,0.002777778
5486,TMC1,1,0.002777778
5487,KHDRBS3,0.257142857,0.658333333
5488,ATP6V1C1,0.257142857,0.658333333
5489,FOXP4,0.257142857,0.658333333
5490,INSM2,0.257142857,0.658333333
5491,GDPD1,1,0.002777778
5492,CXADRP3,1,0.002777778
5493,LOC730668,1,0.002777778
5494,MT1JP,1,0.002777778
5495,POLR2B,0.257142857,0.658333333
5496,FAM111A,1,0.002777778
5497,DOHH,1,0.002777778
5498,SPINT2,0.257142857,0.658333333
5499,JMJD6,1,0.002777778
5500,EGR1,0.257142857,0.658333333
5501,TNFSF18,1,0.002777778
5502,CNTN2,1,0.002777778
5503,MTHFD1L,0.257142857,0.658333333
5504,FAM83A-AS1,1,0.002777778
5505,SLC7A6,0.257142857,0.658333333
5506,POLR2M,0.257142857,0.658333333
5507,VNN2,1,0.002777778
5508,HJV,1,0.002777778
5509,GPR52,0.257142857,0.658333333
5510,NCDN,0.257142857,0.658333333
5511,BNIP3L,0.257142857,0.658333333
5512,SNORA24,0.257142857,0.658333333
5513,KCNMB3,1,0.002777778
5514,RAMP3,1,0.002777778
5515,AMOTL2,1,0.002777778
5516,NFIA,1,0.002777778
5517,LINC03034,1,0.002777778
5518,SEPTIN7P14,1,0.002777778
5519,BCL10,0.257142857,0.658333333
5520,PAK4,1,0.002777778
5521,KRTAP4-7,0.257142857,0.658333333
5522,IQCC,1,0.002777778
5523,TIPRL,0.257142857,0.658333333
5524,YTHDC1,1,0.002777778
5525,SCPEP1,0.257142857,0.658333333
5526,ELOVL3,0.257142857,0.658333333
5527,GFPT1,0.257142857,0.658333333
5528,EGFEM1P,1,0.002777778
5529,UBL5,0.257142857,0.658333333
5530,FLRT3,0.257142857,0.658333333
5531,REREP3,1,0.002777778
5532,ALKBH8,1,0.002777778
5533,CARD10,1,0.002777778
5534,LOC100128288,1,0.002777778
5535,KIRREL2,0.257142857,0.658333333
5536,LINC00347,1,0.002777778
5537,RBMXL1,0.257142857,0.658333333
5538,KRTAP1-5,0.257142857,0.658333333
5539,SEPTIN12,1,0.002777778
5540,TST,1,0.002777778
5541,FGFR3,1,0.002777778
5542,LINC00290,1,0.002777778
5543,NUFIP1,0.257142857,0.658333333
5544,ACTR2,0.257142857,0.658333333
5545,SNORA57,1,0.002777778
5546,VPS33B,0.257142857,0.658333333
5547,HSF2,0.257142857,0.658333333
5548,CHKA,1,0.002777778
5549,AFAP1,1,0.002777778
5550,PHF12,0.257142857,0.658333333
5551,LOC643441,0.257142857,0.658333333
5552,TRIM61,1,0.002777778
5553,RTF2,1,0.002777778
5554,ICE1,0.257142857,0.658333333
5555,TAS2R31,0.257142857,0.658333333
5556,ARSK,0.257142857,0.658333333
5557,HTRA4,1,0.002777778
5558,RCAN3,0.257142857,0.658333333
5559,SYNDIG1L,1,0.002777778
5560,BARX2,0.257142857,0.658333333
5561,RSC1A1,0.257142857,0.658333333
5562,CHRNA4,0.257142857,0.658333333
5563,PIERCE1,0.257142857,0.658333333
5564,RNF183,1,0.002777778
5565,TMIE,1,0.002777778
5566,TRAM1L1,0.257142857,0.658333333
5567,FAM90A5P,1,0.002777778
5568,DHRS1,1,0.002777778
5569,EGR4,0.257142857,0.658333333
5570,INS,0.257142857,0.658333333
5571,NEDD4L,0.257142857,0.658333333
5572,PRSS42P,1,0.002777778
5573,MROH1,0.257142857,0.658333333
5574,CHRNE,0.257142857,0.658333333
5575,GNB2,1,0.002777778
5576,ANKRD30BL,0.257142857,0.658333333
5577,MRPL13,0.257142857,0.658333333
5578,LINC01405,0.257142857,0.658333333
5579,ARL14EPL,1,0.002777778
5580,RPF1,0.257142857,0.658333333
5581,C11orf97,0.257142857,0.658333333
5582,LOC100289656,0.257142857,0.658333333
5583,PHF11,1,0.002777778
5584,ARL6IP5,0.257142857,0.658333333
5585,STX2,1,0.002777778
5586,NGDN,0.257142857,0.658333333
5587,PPP1R9A,1,0.002777778
5588,CSRP2,1,0.002777778
5589,CLDN20,1,0.002777778
5590,LELP1,0.257142857,0.658333333
5591,RAB5C,0.257142857,0.658333333
5592,TSNAX,0.257142857,0.658333333
5593,PLD4,1,0.002777778
5594,RALB,0.257142857,0.658333333
5595,SNORD32B,0.257142857,0.658333333
5596,C1orf131,0.257142857,0.658333333
5597,TMOD3,1,0.002777778
5598,MASP1,1,0.002777778
5599,CEP126,0.257142857,0.658333333
5600,C5orf24,0.257142857,0.658333333
5601,TPCN1,1,0.002777778
5602,HECTD1,0.257142857,0.658333333
5603,SMIM20,0.257142857,0.658333333
5604,PDCD11,1,0.002777778
5605,ARHGAP28,0.257142857,0.658333333
5606,SNORA80E,1,0.002777778
5607,CENPT,0.257142857,0.658333333
5608,TADA2A,1,0.002777778
5609,DST,1,0.002777778
5610,GJB7,1,0.002777778
5611,TRANK1,0.257142857,0.658333333
5612,RFC1,1,0.002777778
5613,ACTN4,1,0.002777778
5614,C1orf109,0.257142857,0.658333333
5615,ACLY,0.257142857,0.658333333
5616,C2CD3,0.257142857,0.658333333
5617,CLASRP,1,0.002777778
5618,RASL10A,0.257142857,0.658333333
5619,NGB,1,0.002777778
5620,VANGL2,1,0.002777778
5621,TUBE1,0.257142857,0.658333333
5622,CTBS,1,0.002777778
5623,MCRS1,1,0.002777778
5624,TAF6,0.257142857,0.658333333
5625,TMEM218,1,0.002777778
5626,FOXG1,0.257142857,0.658333333
5627,MRPL39,0.257142857,0.658333333
5628,KATNAL1,0.257142857,0.658333333
5629,AMH,1,0.002777778
5630,VAX1,1,0.002777778
5631,ART4,0.257142857,0.658333333
5632,NDUFA9,0.257142857,0.658333333
5633,KIAA1109,1,0.002777778
5634,PNPLA4,0.257142857,0.658333333
5635,PHOSPHO1,0.257142857,0.658333333
5636,PLGRKT,0.257142857,0.658333333
5637,VILL,1,0.002777778
5638,LINC00314,0.257142857,0.658333333
5639,SLC22A14,0.257142857,0.658333333
5640,SPATA12,0.257142857,0.658333333
5641,TMEM202,1,0.002777778
5642,ADPGK,1,0.002777778
5643,CLDN25,1,0.002777778
5644,CTNNA1,1,0.002777778
5645,LINC00092,1,0.002777778
5646,KRTAP19-7,1,0.002777778
5647,OSTCP1,0.257142857,0.658333333
5648,RSPO4,0.257142857,0.658333333
5649,CCT5,1,0.002777778
5650,ISX,0.257142857,0.658333333
5651,RPS6KA3,1,0.002777778
5652,ZNF687,1,0.002777778
5653,NOS1AP,1,0.002777778
5654,LYPD8,0.257142857,0.658333333
5655,RHPN2,1,0.002777778
5656,VSIR,1,0.002777778
5657,SPAG16,1,0.002777778
5658,SGTB,0.257142857,0.658333333
5659,GNPNAT1,1,0.002777778
5660,LRMDA,1,0.002777778
5661,FGD2,1,0.002777778
5662,NFASC,1,0.002777778
5663,DOLPP1,0.257142857,0.658333333
5664,FBXO41,1,0.002777778
5665,ZBTB25,0.257142857,0.658333333
5666,MEN1,0.257142857,0.658333333
5667,SLC36A3,0.257142857,0.658333333
5668,ABCA11P,0.257142857,0.658333333
5669,UBAC1,1,0.002777778
5670,IBTK,0.257142857,0.658333333
5671,PLA2R1,0.257142857,0.658333333
5672,EFCAB5,0.257142857,0.658333333
5673,RPS6,1,0.002777778
5674,PACSIN2,1,0.002777778
